State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
05,061,0034,045493,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sigauri,Rural,175,735,330,405,92,39,53,53,26,27,0,0,0,535,286,249,200,44,156,389,171,218,157,64,93,118,29,89,0,0,0,3,3,0,36,32,4,232,107,125,228,105,123,3,1,2,0,0,0,1,1,0,184,93,91,181,91,90,2,1,1,0,0,0,1,1,0,48,14,34,47,14,33,1,0,1,0,0,0,0,0,0,346,159,187
05,061,0034,045494,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sarai Khet,Rural,2,9,4,5,0,0,0,0,0,0,0,0,0,8,3,5,1,1,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,3,1,2,2,1,1,0,0,0,0,0,0,5,2,3,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
05,061,0034,045495,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Koteshwar Gunth,Rural,102,500,388,112,53,25,28,55,53,2,2,2,0,372,293,79,128,95,33,346,326,20,319,317,2,1,1,0,1,0,1,0,0,0,317,316,1,27,9,18,16,4,12,0,0,0,1,1,0,10,4,6,21,9,12,16,4,12,0,0,0,1,1,0,4,4,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,154,62,92
05,061,0034,045496,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sweet,Rural,133,608,294,314,79,43,36,97,51,46,0,0,0,450,233,217,158,61,97,387,167,220,89,73,16,1,0,1,0,0,0,0,0,0,88,73,15,298,94,204,190,37,153,0,0,0,5,5,0,103,52,51,197,42,155,190,37,153,0,0,0,5,5,0,2,0,2,101,52,49,0,0,0,0,0,0,0,0,0,101,52,49,221,127,94
05,061,0034,045497,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Same,Rural,18,87,45,42,11,5,6,0,0,0,0,0,0,58,32,26,29,13,16,41,24,17,33,20,13,14,4,10,0,0,0,0,0,0,19,16,3,8,4,4,6,2,4,0,0,0,0,0,0,2,2,0,7,3,4,5,1,4,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,46,21,25
05,061,0034,045498,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chopra lagga sweet,Rural,2,23,23,0,0,0,0,20,20,0,0,0,0,3,3,0,20,20,0,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045499,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Pharasu,Rural,89,351,184,167,43,27,16,101,56,45,2,1,1,239,143,96,112,41,71,173,70,103,43,40,3,0,0,0,1,0,1,0,0,0,42,40,2,130,30,100,125,25,100,0,0,0,4,4,0,1,1,0,128,30,98,123,25,98,0,0,0,4,4,0,1,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,178,114,64
05,061,0034,045500,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cham Dang,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045501,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chaukhal,Rural,38,165,85,80,15,6,9,142,74,68,0,0,0,121,73,48,44,12,32,56,47,9,12,6,6,3,0,3,0,0,0,0,0,0,9,6,3,44,41,3,0,0,0,0,0,0,0,0,0,44,41,3,40,37,3,0,0,0,0,0,0,0,0,0,40,37,3,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,109,38,71
05,061,0034,045502,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chakwali,Rural,23,97,46,51,8,5,3,39,20,19,0,0,0,73,40,33,24,6,18,31,19,12,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,26,15,11,19,8,11,0,0,0,0,0,0,7,7,0,21,14,7,14,7,7,0,0,0,0,0,0,7,7,0,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,66,27,39
05,061,0034,045503,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mandoli,Rural,15,58,30,28,4,3,1,0,0,0,0,0,0,45,26,19,13,4,9,30,13,17,21,9,12,16,4,12,0,0,0,0,0,0,5,5,0,9,4,5,6,1,5,0,0,0,0,0,0,3,3,0,7,2,5,6,1,5,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,28,17,11
05,061,0034,045504,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sunkholi,Rural,2,10,5,5,0,0,0,0,0,0,0,0,0,8,5,3,2,0,2,8,3,5,3,1,2,1,0,1,0,0,0,0,0,0,2,1,1,5,2,3,4,1,3,0,0,0,0,0,0,1,1,0,5,2,3,4,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
05,061,0034,045505,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gahad Lagga Gawana,Rural,38,191,97,94,23,12,11,119,59,60,0,0,0,130,78,52,61,19,42,63,49,14,54,40,14,25,14,11,5,2,3,8,8,0,16,16,0,9,9,0,2,2,0,1,1,0,2,2,0,4,4,0,8,8,0,2,2,0,1,1,0,2,2,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,128,48,80
05,061,0034,045506,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gawana,Rural,31,102,48,54,10,7,3,16,8,8,0,0,0,73,38,35,29,10,19,62,24,38,10,8,2,4,2,2,6,6,0,0,0,0,0,0,0,52,16,36,25,9,16,27,7,20,0,0,0,0,0,0,46,13,33,21,6,15,25,7,18,0,0,0,0,0,0,6,3,3,4,3,1,2,0,2,0,0,0,0,0,0,40,24,16
05,061,0034,045507,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gahad Lagga Bhatoli,Rural,24,109,43,66,18,8,10,0,0,0,0,0,0,80,35,45,29,8,21,30,19,11,25,18,7,14,7,7,0,0,0,0,0,0,11,11,0,5,1,4,4,0,4,0,0,0,0,0,0,1,1,0,5,1,4,4,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,24,55
05,061,0034,045508,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Ratuda,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045509,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sarana,Rural,40,192,100,92,23,12,11,25,9,16,2,2,0,152,84,68,40,16,24,113,54,59,30,22,8,21,15,6,1,0,1,1,1,0,7,6,1,83,32,51,83,32,51,0,0,0,0,0,0,0,0,0,70,22,48,70,22,48,0,0,0,0,0,0,0,0,0,13,10,3,13,10,3,0,0,0,0,0,0,0,0,0,79,46,33
05,061,0034,045510,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Masood,Rural,10,40,15,25,1,0,1,0,0,0,0,0,0,35,15,20,5,0,5,23,10,13,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,19,6,13,18,5,13,0,0,0,0,0,0,1,1,0,18,6,12,17,5,12,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,5,12
05,061,0034,045511,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gahal,Rural,63,308,153,155,48,26,22,22,11,11,0,0,0,206,109,97,102,44,58,135,71,64,72,56,16,14,3,11,16,16,0,0,0,0,42,37,5,63,15,48,62,14,48,0,0,0,0,0,0,1,1,0,56,15,41,55,14,41,0,0,0,0,0,0,1,1,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,173,82,91
05,061,0034,045512,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhatoli,Rural,43,192,73,119,14,6,8,70,31,39,0,0,0,153,64,89,39,9,30,94,33,61,91,32,59,72,13,59,0,0,0,0,0,0,19,19,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,40,58
05,061,0034,045513,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Maroda,Rural,14,55,29,26,5,3,2,0,0,0,0,0,0,43,25,18,12,4,8,27,19,8,26,18,8,11,6,5,0,0,0,0,0,0,15,12,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,18
05,061,0034,045514,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Odala,Rural,8,23,14,9,3,2,1,0,0,0,0,0,0,18,11,7,5,3,2,13,6,7,3,3,0,1,1,0,0,0,0,0,0,0,2,2,0,10,3,7,10,3,7,0,0,0,0,0,0,0,0,0,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10,8,2
05,061,0034,045515,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kanda Lagga Rampur,Rural,15,54,26,28,6,2,4,22,12,10,0,0,0,46,24,22,8,2,6,35,17,18,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,29,11,18,29,11,18,0,0,0,0,0,0,0,0,0,22,8,14,22,8,14,0,0,0,0,0,0,0,0,0,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,19,9,10
05,061,0034,045516,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Badalpur,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045517,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dawal Garh ,Rural,7,24,14,10,2,2,0,0,0,0,0,0,0,18,10,8,6,4,2,17,10,7,9,9,0,1,1,0,0,0,0,0,0,0,8,8,0,8,1,7,5,0,5,0,0,0,3,1,2,0,0,0,6,1,5,4,0,4,0,0,0,2,1,1,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,7,4,3
05,061,0034,045518,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bughani,Rural,38,127,63,64,11,7,4,91,46,45,0,0,0,88,48,40,39,15,24,76,45,31,35,27,8,17,14,3,2,1,1,1,1,0,15,11,4,41,18,23,16,9,7,15,5,10,8,3,5,2,1,1,21,11,10,14,8,6,3,1,2,3,2,1,1,0,1,20,7,13,2,1,1,12,4,8,5,1,4,1,1,0,51,18,33
05,061,0034,045519,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Malettha,Rural,37,142,69,73,11,7,4,32,20,12,0,0,0,95,54,41,47,15,32,75,31,44,74,30,44,66,23,43,0,0,0,0,0,0,8,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,38,29
05,061,0034,045520,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Narayan Khil,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045521,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Balodi,Rural,23,95,53,42,15,8,7,0,0,0,0,0,0,70,43,27,25,10,15,60,31,29,16,15,1,6,6,0,0,0,0,0,0,0,10,9,1,44,16,28,43,15,28,0,0,0,0,0,0,1,1,0,38,11,27,37,10,27,0,0,0,0,0,0,1,1,0,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,35,22,13
05,061,0034,045522,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Jaletha,Rural,71,244,120,124,22,7,15,58,29,29,0,0,0,189,110,79,55,10,45,17,13,4,16,12,4,0,0,0,0,0,0,0,0,0,16,12,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,107,120
05,061,0034,045523,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Nai Khet,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045524,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Jendhar lagga batholi,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045525,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gairu L.Bughani,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045526,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Akhada,Rural,13,53,32,21,8,5,3,15,9,6,0,0,0,34,23,11,19,9,10,38,20,18,22,8,14,3,1,2,3,0,3,9,2,7,7,5,2,16,12,4,5,3,2,6,6,0,5,3,2,0,0,0,6,4,2,3,2,1,1,1,0,2,1,1,0,0,0,10,8,2,2,1,1,5,5,0,3,2,1,0,0,0,15,12,3
05,061,0034,045527,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Geru Lagga Gosiyal,Rural,15,41,22,19,1,1,0,0,0,0,0,0,0,31,21,10,10,1,9,15,9,6,8,2,6,5,0,5,0,0,0,0,0,0,3,2,1,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,26,13,13
05,061,0034,045528,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Rampur,Rural,19,76,38,38,14,9,5,0,0,0,0,0,0,47,26,21,29,12,17,58,26,32,18,13,5,6,5,1,10,6,4,0,0,0,2,2,0,40,13,27,36,11,25,2,1,1,0,0,0,2,1,1,29,6,23,26,5,21,1,0,1,0,0,0,2,1,1,11,7,4,10,6,4,1,1,0,0,0,0,0,0,0,18,12,6
05,061,0034,045529,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Takoli,Rural,12,46,20,26,8,2,6,0,0,0,0,0,0,35,18,17,11,2,9,23,11,12,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,14
05,061,0034,045530,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Nauli,Rural,2,7,3,4,1,1,0,0,0,0,0,0,0,6,2,4,1,1,0,3,1,2,3,1,2,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
05,061,0034,045531,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gosyal,Rural,1,9,5,4,3,3,0,9,5,4,0,0,0,4,2,2,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,3,3
05,061,0034,045532,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sunar Kholi,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045533,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhas Kot,Rural,70,293,148,145,28,16,12,148,82,66,0,0,0,212,127,85,81,21,60,70,53,17,37,33,4,0,0,0,15,15,0,1,1,0,21,17,4,33,20,13,0,0,0,22,13,9,1,0,1,10,7,3,23,18,5,0,0,0,15,11,4,1,0,1,7,7,0,10,2,8,0,0,0,7,2,5,0,0,0,3,0,3,223,95,128
05,061,0034,045534,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mandoli,Rural,19,54,25,29,4,3,1,19,9,10,0,0,0,39,21,18,15,4,11,33,16,17,14,13,1,1,1,0,1,1,0,0,0,0,12,11,1,19,3,16,8,1,7,6,1,5,5,1,4,0,0,0,12,2,10,6,0,6,3,1,2,3,1,2,0,0,0,7,1,6,2,1,1,3,0,3,2,0,2,0,0,0,21,9,12
05,061,0034,045535,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Hiwal Dhar lagga  ramsoli,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0034,045536,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sural Gaon,Rural,49,194,83,111,21,8,13,0,0,0,0,0,0,145,74,71,49,9,40,112,48,64,20,17,3,0,0,0,1,1,0,0,0,0,19,16,3,92,31,61,74,13,61,16,16,0,0,0,0,2,2,0,83,26,57,69,12,57,12,12,0,0,0,0,2,2,0,9,5,4,5,1,4,4,4,0,0,0,0,0,0,0,82,35,47
05,061,0034,045537,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Jogari,Rural,68,334,159,175,51,31,20,103,57,46,0,0,0,256,125,131,78,34,44,163,73,90,25,20,5,0,0,0,1,1,0,0,0,0,24,19,5,138,53,85,98,15,83,38,36,2,0,0,0,2,2,0,122,47,75,84,11,73,37,35,2,0,0,0,1,1,0,16,6,10,14,4,10,1,1,0,0,0,0,1,1,0,171,86,85
05,061,0034,045538,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Koltha,Rural,36,155,69,86,10,5,5,0,0,0,0,0,0,119,60,59,36,9,27,77,27,50,8,7,1,0,0,0,0,0,0,0,0,0,8,7,1,69,20,49,66,18,48,0,0,0,0,0,0,3,2,1,62,19,43,59,17,42,0,0,0,0,0,0,3,2,1,7,1,6,7,1,6,0,0,0,0,0,0,0,0,0,78,42,36
05,061,0034,045539,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Markhola,Rural,59,238,105,133,26,15,11,0,0,0,0,0,0,186,89,97,52,16,36,96,28,68,83,24,59,66,13,53,0,0,0,1,1,0,16,10,6,13,4,9,11,3,8,1,0,1,0,0,0,1,1,0,11,3,8,9,2,7,1,0,1,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,142,77,65
05,061,0034,045540,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kaliya Saud,Rural,71,291,166,125,31,14,17,80,40,40,3,2,1,222,139,83,69,27,42,124,104,20,124,104,20,11,5,6,1,0,1,0,0,0,112,99,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,62,105
05,061,0034,045541,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dhamak,Rural,30,145,101,44,8,4,4,0,0,0,0,0,0,103,75,28,42,26,16,85,71,14,85,71,14,14,3,11,0,0,0,0,0,0,71,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,30
05,061,0034,045542,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Panth lagga dungri  panth,Rural,4,17,12,5,1,1,0,0,0,0,0,0,0,10,8,2,7,4,3,7,5,2,7,5,2,1,0,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3
05,061,0034,045543,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dugri Panth,Rural,64,304,163,141,26,14,12,87,48,39,0,0,0,221,131,90,83,32,51,140,86,54,140,86,54,39,9,30,5,4,1,0,0,0,96,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,77,87
05,061,0034,045544,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dikholiya,Rural,25,104,48,56,10,5,5,11,6,5,0,0,0,80,40,40,24,8,16,33,25,8,31,24,7,5,2,3,0,0,0,0,0,0,26,22,4,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,23,48
05,061,0034,045545,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chopda,Rural,23,106,52,54,13,9,4,40,22,18,0,0,0,64,34,30,42,18,24,18,12,6,15,9,6,1,1,0,1,1,0,0,0,0,13,7,6,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,88,40,48
05,061,0034,045546,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bagwan ,Rural,24,90,51,39,16,9,7,4,4,0,0,0,0,58,36,22,32,15,17,27,24,3,19,17,2,6,6,0,0,0,0,1,1,0,12,10,2,8,7,1,1,1,0,2,1,1,0,0,0,5,5,0,8,7,1,1,1,0,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,27,36
05,061,0034,045547,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Haidi,Rural,11,59,40,19,5,3,2,0,0,0,0,0,0,41,32,9,18,8,10,29,26,3,29,26,3,3,2,1,0,0,0,0,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,16
05,061,0034,045548,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Arkhund,Rural,17,85,40,45,10,5,5,0,0,0,0,0,0,58,32,26,27,8,19,15,14,1,12,11,1,3,2,1,0,0,0,0,0,0,9,9,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,70,26,44
05,061,0034,045549,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Gostu,Rural,23,91,45,46,5,2,3,17,8,9,0,0,0,72,43,29,19,2,17,40,23,17,7,4,3,0,0,0,0,0,0,0,0,0,7,4,3,33,19,14,31,17,14,0,0,0,0,0,0,2,2,0,6,4,2,4,2,2,0,0,0,0,0,0,2,2,0,27,15,12,27,15,12,0,0,0,0,0,0,0,0,0,51,22,29
